6.392475584436755343e-01,6.393718792604609069e-01,6.392015910530265410e-01,6.387297160256865114e-01,6.379823846570684687e-01,6.369619335057437048e-01,6.357032941373338408e-01,6.342463893005848563e-01,6.326176877610576454e-01,6.308769522677269981e-01,6.290624665659110271e-01,6.272308901032970230e-01,6.254200474665990717e-01,6.236767136791876442e-01,6.220353818059025652e-01,6.205196011310372128e-01,6.191499101036910258e-01,6.179435264455129806e-01,6.168838534452391054e-01,6.159630133622525650e-01
6.290624665659110271e-01,6.272308901032970230e-01,6.254200474665990717e-01,6.236767136791876442e-01,6.220353818059025652e-01,6.205196011310372128e-01,6.191499101036910258e-01,6.179435264455129806e-01,6.168838534452391054e-01,6.159630133622525650e-01,6.151486399471349786e-01,6.144077758135455536e-01,6.136987888721867623e-01,6.129642193205340206e-01,6.121434314770008989e-01,6.111842767686853639e-01,6.100269008231662404e-01,6.086110893269770505e-01,6.069059567285497447e-01,6.048663741960641493e-01
6.151486399471349786e-01,6.144077758135455536e-01,6.136987888721867623e-01,6.129642193205340206e-01,6.121434314770008989e-01,6.111842767686853639e-01,6.100269008231662404e-01,6.086110893269770505e-01,6.069059567285497447e-01,6.048663741960641493e-01,6.024708344054100495e-01,5.997095696589797020e-01,5.965960274534456431e-01,5.931359591079830018e-01,5.893756699573864388e-01,5.853763201034788421e-01,5.811747073490420856e-01,5.768444226833528976e-01,5.724652484309107336e-01,5.681166559728899612e-01
6.024708344054100495e-01,5.997095696589797020e-01,5.965960274534456431e-01,5.931359591079830018e-01,5.893756699573864388e-01,5.853763201034788421e-01,5.811747073490420856e-01,5.768444226833528976e-01,5.724652484309107336e-01,5.681166559728899612e-01,5.638570846290750227e-01,5.597613596729571483e-01,5.558813936027108271e-01,5.522509162321361798e-01,5.489060164445023204e-01,5.458609758172658921e-01,5.431096747663421986e-01,5.406369330240550219e-01,5.384118714912736747e-01,5.363916154270034209e-01
5.638570846290750227e-01,5.597613596729571483e-01,5.558813936027108271e-01,5.522509162321361798e-01,5.489060164445023204e-01,5.458609758172658921e-01,5.431096747663421986e-01,5.406369330240550219e-01,5.384118714912736747e-01,5.363916154270034209e-01,5.345330201343104770e-01,5.327656410525293262e-01,5.310506158643855112e-01,5.293182131182680994e-01,5.275210858627036314e-01,5.256069195399456495e-01,5.235319163123790531e-01,5.212596004080684020e-01,5.187670035577071070e-01,5.160266741452218531e-01
5.345330201343104770e-01,5.327656410525293262e-01,5.310506158643855112e-01,5.293182131182680994e-01,5.275210858627036314e-01,5.256069195399456495e-01,5.235319163123790531e-01,5.212596004080684020e-01,5.187670035577071070e-01,5.160266741452218531e-01,5.130257473415947844e-01,5.097545016695510522e-01,5.062100241888081165e-01,5.023877010019537348e-01,4.982873382574306564e-01,4.939112776961077644e-01,4.892752954153438139e-01,4.843695989917272127e-01,4.792163027508633544e-01,4.738341488489085651e-01
5.130257473415947844e-01,5.097545016695510522e-01,5.062100241888081165e-01,5.023877010019537348e-01,4.982873382574306564e-01,4.939112776961077644e-01,4.892752954153438139e-01,4.843695989917272127e-01,4.792163027508633544e-01,4.738341488489085651e-01,4.682344482045269207e-01,4.624513292824704025e-01,4.565048064225630253e-01,4.504181208297142192e-01,4.442412241141000528e-01,4.380136446938840411e-01,4.317868789397700247e-01,4.255960618208942670e-01,4.194899255978720154e-01,4.135133596259248923e-01
4.682344482045269207e-01,4.624513292824704025e-01,4.565048064225630253e-01,4.504181208297142192e-01,4.442412241141000528e-01,4.380136446938840411e-01,4.317868789397700247e-01,4.255960618208942670e-01,4.194899255978720154e-01,4.135133596259248923e-01,4.076956919869494378e-01,4.020753078916018963e-01,3.966864024072884187e-01,3.915435254995447978e-01,3.866554796123678472e-01,3.820211012459209243e-01,3.776535749378805429e-01,3.735278365994451066e-01,3.696365804250225096e-01,3.659669466875193899e-01
4.076956919869494378e-01,4.020753078916018963e-01,3.966864024072884187e-01,3.915435254995447978e-01,3.866554796123678472e-01,3.820211012459209243e-01,3.776535749378805429e-01,3.735278365994451066e-01,3.696365804250225096e-01,3.659669466875193899e-01,3.624951438497404088e-01,3.592070735580384366e-01,3.560782300527190469e-01,3.531132556915537180e-01,3.502984485920990210e-01,3.476174723316521331e-01,3.450808175664665800e-01,3.426752322903912074e-01,3.404022207971669212e-01,3.382760697988611565e-01
3.624951438497404088e-01,3.592070735580384366e-01,3.560782300527190469e-01,3.531132556915537180e-01,3.502984485920990210e-01,3.476174723316521331e-01,3.450808175664665800e-01,3.426752322903912074e-01,3.404022207971669212e-01,3.382760697988611565e-01,3.362763727690797899e-01,3.344089766259922269e-01,3.326666068897337625e-01,3.310392993046500365e-01,3.295123006861542247e-01,3.280761922891013427e-01,3.267111226690961323e-01,3.254015489532131045e-01,3.241321587255453496e-01,3.228750885145427185e-01
3.362763727690797899e-01,3.344089766259922269e-01,3.326666068897337625e-01,3.310392993046500365e-01,3.295123006861542247e-01,3.280761922891013427e-01,3.267111226690961323e-01,3.254015489532131045e-01,3.241321587255453496e-01,3.228750885145427185e-01,3.216370809464895730e-01,3.204067024665508967e-01,3.191854776948015449e-01,3.179785222730504013e-01,3.167917711681321191e-01,3.156553839980745790e-01,3.145750640366919981e-01,3.135884016555588460e-01,3.127186193401626513e-01,3.119839916431074167e-01
3.310392993046500365e-01,3.295123006861542247e-01,3.280761922891013427e-01,3.267111226690961323e-01,3.254015489532131045e-01,3.241321587255453496e-01,3.228750885145427185e-01,3.216370809464895730e-01,3.204067024665508967e-01,3.191854776948015449e-01,3.179785222730504013e-01,3.167917711681321191e-01,3.156553839980745790e-01,3.145750640366919981e-01,3.135884016555588460e-01,3.127186193401626513e-01,3.119839916431074167e-01,3.114038343084097327e-01,3.110078402992024205e-01,3.108018393783262279e-01
8.988648074709906233e-01,8.993203273010967891e-01,9.002165783030350310e-01,9.015167877000780372e-01,9.031661518905842456e-01,9.050994762503097313e-01,9.072301414393888486e-01,9.094778647015866468e-01,9.117539159161306417e-01,9.139674996050967115e-01,9.160413050467196561e-01,9.179096526892244201e-01,9.195064907735751580e-01,9.207941041895641998e-01,9.217369754678069738e-01,9.223228683906139480e-01,9.225557294751769444e-01,9.224618882867884340e-01,9.220842456526251452e-01,9.214556955464794363e-01
9.160413050467196561e-01,9.179096526892244201e-01,9.195064907735751580e-01,9.207941041895641998e-01,9.217369754678069738e-01,9.223228683906139480e-01,9.225557294751769444e-01,9.224618882867884340e-01,9.220842456526251452e-01,9.214556955464794363e-01,9.206321434956126204e-01,9.196493917651515915e-01,9.185674627228059830e-01,9.174304101158945457e-01,9.162619740633085597e-01,9.150937940227734657e-01,9.139263961188113239e-01,9.127592864592470878e-01,9.115768898484762905e-01,9.103409380861227085e-01
9.206321434956126204e-01,9.196493917651515915e-01,9.185674627228059830e-01,9.174304101158945457e-01,9.162619740633085597e-01,9.150937940227734657e-01,9.139263961188113239e-01,9.127592864592470878e-01,9.115768898484762905e-01,9.103409380861227085e-01,9.090193827755869149e-01,9.075712910227099472e-01,9.059511753152934554e-01,9.041220562873375499e-01,9.020464491259565509e-01,8.996996390778955188e-01,8.970649317158738700e-01,8.941434369004722660e-01,8.909401460414351215e-01,8.874757194625348955e-01
9.090193827755869149e-01,9.075712910227099472e-01,9.059511753152934554e-01,9.041220562873375499e-01,9.020464491259565509e-01,8.996996390778955188e-01,8.970649317158738700e-01,8.941434369004722660e-01,8.909401460414351215e-01,8.874757194625348955e-01,8.837845947467737329e-01,8.799039616587513990e-01,8.758815463903656395e-01,8.717542321589554222e-01,8.675637728484557609e-01,8.633433174809279631e-01,8.591177193375454380e-01,8.549019922929580462e-01,8.507002963770613491e-01,8.465155333345244504e-01
8.837845947467737329e-01,8.799039616587513990e-01,8.758815463903656395e-01,8.717542321589554222e-01,8.675637728484557609e-01,8.633433174809279631e-01,8.591177193375454380e-01,8.549019922929580462e-01,8.507002963770613491e-01,8.465155333345244504e-01,8.423368430241842120e-01,8.381410807071958402e-01,8.339074469890475072e-01,8.296077186787701452e-01,8.252272929995075890e-01,8.207400799656755508e-01,8.161415791780570750e-01,8.114353268339851155e-01,8.066364935381159507e-01,8.017606425842510598e-01
8.423368430241842120e-01,8.381410807071958402e-01,8.339074469890475072e-01,8.296077186787701452e-01,8.252272929995075890e-01,8.207400799656755508e-01,8.161415791780570750e-01,8.114353268339851155e-01,8.066364935381159507e-01,8.017606425842510598e-01,7.968500596193769381e-01,7.919499974747457038e-01,7.871094829927194336e-01,7.823890445068608646e-01,7.778482394655812371e-01,7.735584295917842246e-01,7.695768395785659299e-01,7.659667246002560548e-01,7.627654115694777470e-01,7.600167502808243825e-01
7.968500596193769381e-01,7.919499974747457038e-01,7.871094829927194336e-01,7.823890445068608646e-01,7.778482394655812371e-01,7.735584295917842246e-01,7.695768395785659299e-01,7.659667246002560548e-01,7.627654115694777470e-01,7.600167502808243825e-01,7.577487030161028647e-01,7.559802545753113723e-01,7.547205454043182105e-01,7.539629329208676900e-01,7.536718918166465109e-01,7.538147175231355579e-01,7.543534618451340767e-01,7.552343108938862626e-01,7.563886316162304890e-01,7.577533968759748717e-01
7.577487030161028647e-01,7.559802545753113723e-01,7.547205454043182105e-01,7.539629329208676900e-01,7.536718918166465109e-01,7.538147175231355579e-01,7.543534618451340767e-01,7.552343108938862626e-01,7.563886316162304890e-01,7.577533968759748717e-01,7.592679714078247599e-01,7.608459630447015343e-01,7.624335818092540240e-01,7.639557248361142916e-01,7.653618412194607146e-01,7.665986665045237958e-01,7.676243596128591307e-01,7.684183560102091359e-01,7.689519315406785349e-01,7.692220102963587269e-01
7.592679714078247599e-01,7.608459630447015343e-01,7.624335818092540240e-01,7.639557248361142916e-01,7.653618412194607146e-01,7.665986665045237958e-01,7.676243596128591307e-01,7.684183560102091359e-01,7.689519315406785349e-01,7.692220102963587269e-01,7.692224730067798166e-01,7.689634990765834566e-01,7.684652732032060118e-01,7.677358510608109921e-01,7.667995122309277933e-01,7.656636735184877418e-01,7.643422777625491493e-01,7.628401640148000373e-01,7.611444739864356990e-01,7.592520975062511113e-01
7.692224730067798166e-01,7.689634990765834566e-01,7.684652732032060118e-01,7.677358510608109921e-01,7.667995122309277933e-01,7.656636735184877418e-01,7.643422777625491493e-01,7.628401640148000373e-01,7.611444739864356990e-01,7.592520975062511113e-01,7.571321911254608183e-01,7.547597136464736511e-01,7.521086074946194966e-01,7.491292178771660204e-01,7.457811838830518125e-01,7.420301357696634792e-01,7.378416914805570048e-01,7.331901496063241153e-01,7.280559382026090542e-01,7.224320134568590346e-01
7.571321911254608183e-01,7.547597136464736511e-01,7.521086074946194966e-01,7.491292178771660204e-01,7.457811838830518125e-01,7.420301357696634792e-01,7.378416914805570048e-01,7.331901496063241153e-01,7.280559382026090542e-01,7.224320134568590346e-01,7.163395635849041376e-01,7.098039825464627084e-01,7.028582106935981066e-01,6.955518852335468294e-01,6.879474010445628673e-01,6.801211181211701540e-01,6.721502769223839380e-01,6.641012016103351456e-01,6.560591444180075005e-01,6.480944726117595645e-01
7.163395635849041376e-01,7.098039825464627084e-01,7.028582106935981066e-01,6.955518852335468294e-01,6.879474010445628673e-01,6.801211181211701540e-01,6.721502769223839380e-01,6.641012016103351456e-01,6.560591444180075005e-01,6.480944726117595645e-01,6.402742941524198761e-01,6.326415298655192476e-01,6.252509202981808567e-01,6.181197233732529384e-01,6.112656434361186664e-01,6.046761038197137061e-01,5.983304239132453128e-01,5.922049180021812242e-01,5.862350925733968987e-01,5.803685112859466866e-01
6.402742941524198761e-01,6.326415298655192476e-01,6.252509202981808567e-01,6.181197233732529384e-01,6.112656434361186664e-01,6.046761038197137061e-01,5.983304239132453128e-01,5.922049180021812242e-01,5.862350925733968987e-01,5.803685112859466866e-01,5.745220906162091801e-01,5.686264595361300023e-01,5.625835778893684136e-01,5.563101483303647399e-01,5.497185714854508909e-01,5.427136730412391863e-01,5.352206073066581027e-01,5.271558305562370483e-01,5.184519258758140126e-01,5.090599725362401351e-01
5.745220906162091801e-01,5.686264595361300023e-01,5.625835778893684136e-01,5.563101483303647399e-01,5.497185714854508909e-01,5.427136730412391863e-01,5.352206073066581027e-01,5.271558305562370483e-01,5.184519258758140126e-01,5.090599725362401351e-01,4.989476619220615250e-01,4.880852946788071800e-01,4.764725102881039454e-01,4.641283405390487782e-01,4.510905421807979154e-01,4.374134899403047116e-01,4.231831482799633948e-01,4.084944395524194305e-01,3.934675466925120491e-01,3.782383294797913020e-01
4.989476619220615250e-01,4.880852946788071800e-01,4.764725102881039454e-01,4.641283405390487782e-01,4.510905421807979154e-01,4.374134899403047116e-01,4.231831482799633948e-01,4.084944395524194305e-01,3.934675466925120491e-01,3.782383294797913020e-01,3.629562447845892104e-01,3.477814076197229265e-01,3.328778657264232499e-01,3.184314085066484723e-01,3.046017594940796380e-01,2.915801978615221723e-01,2.795237275471488814e-01,2.685867454712245750e-01,2.589209809253473216e-01,2.506539491753538296e-01
4.510905421807979154e-01,4.374134899403047116e-01,4.231831482799633948e-01,4.084944395524194305e-01,3.934675466925120491e-01,3.782383294797913020e-01,3.629562447845892104e-01,3.477814076197229265e-01,3.328778657264232499e-01,3.184314085066484723e-01,3.046017594940796380e-01,2.915801978615221723e-01,2.795237275471488814e-01,2.685867454712245750e-01,2.589209809253473216e-01,2.506539491753538296e-01,2.439008416518957112e-01,2.387519404231147613e-01,2.352791863996654409e-01,2.335336443290902120e-01
7.846774295689354917e-01,7.842526269549286999e-01,7.834172155637736390e-01,7.821938164595889642e-01,7.806284958508747929e-01,7.787656317022951802e-01,7.766690750063576232e-01,7.744112027085674477e-01,7.720581920524515196e-01,7.696975636624262540e-01,7.674027373400943430e-01,7.652571949190534184e-01,7.633459677263895182e-01,7.617240885626814784e-01,7.604627259591012489e-01,7.596292431146562940e-01,7.592641126567771792e-01,7.594065583046061274e-01,7.600789899523087145e-01,7.612909091639712411e-01
7.674027373400943430e-01,7.652571949190534184e-01,7.633459677263895182e-01,7.617240885626814784e-01,7.604627259591012489e-01,7.596292431146562940e-01,7.592641126567771792e-01,7.594065583046061274e-01,7.600789899523087145e-01,7.612909091639712411e-01,7.630400521993563334e-01,7.653039580077668491e-01,7.680400835508618407e-01,7.712242519369283400e-01,7.747842945097992429e-01,7.786517698035048118e-01,7.827401925914307945e-01,7.869685112930409066e-01,7.912337473300219415e-01,7.954373112995520856e-01
7.630400521993563334e-01,7.653039580077668491e-01,7.680400835508618407e-01,7.712242519369283400e-01,7.747842945097992429e-01,7.786517698035048118e-01,7.827401925914307945e-01,7.869685112930409066e-01,7.912337473300219415e-01,7.954373112995520856e-01,7.994842885862708526e-01,8.032726071530688072e-01,8.066986434654336291e-01,8.096921050157537270e-01,8.121642413524219339e-01,8.140516265605425295e-01,8.153005889219666624e-01,8.158706090526784971e-01,8.157442610703682373e-01,8.149186741232972153e-01
7.994842885862708526e-01,8.032726071530688072e-01,8.066986434654336291e-01,8.096921050157537270e-01,8.121642413524219339e-01,8.140516265605425295e-01,8.153005889219666624e-01,8.158706090526784971e-01,8.157442610703682373e-01,8.149186741232972153e-01,8.133963091220610675e-01,8.112054895170422997e-01,8.083790995028027337e-01,8.049589541681897442e-01,8.010070615076988476e-01,7.965813352140471704e-01,7.917469181789908994e-01,7.865537506731502537e-01,7.810660048745663442e-01,7.753349520071201040e-01
8.133963091220610675e-01,8.112054895170422997e-01,8.083790995028027337e-01,8.049589541681897442e-01,8.010070615076988476e-01,7.965813352140471704e-01,7.917469181789908994e-01,7.865537506731502537e-01,7.810660048745663442e-01,7.753349520071201040e-01,7.694051831545150044e-01,7.633113978478662798e-01,7.570859586691609522e-01,7.507589480508352064e-01,7.443412664537049084e-01,7.378492953174538016e-01,7.312994524076342762e-01,7.246994128644140831e-01,7.180621022185160740e-01,7.114050121490994583e-01
7.694051831545150044e-01,7.633113978478662798e-01,7.570859586691609522e-01,7.507589480508352064e-01,7.443412664537049084e-01,7.378492953174538016e-01,7.312994524076342762e-01,7.246994128644140831e-01,7.180621022185160740e-01,7.114050121490994583e-01,7.047636596187644153e-01,6.981598847599120861e-01,6.916330006113151629e-01,6.852309304312291793e-01,6.790015925966683685e-01,6.730011206988205652e-01,6.672863706440620435e-01,6.619096232304707561e-01,6.569202972217014214e-01,6.523683652921656861e-01
7.047636596187644153e-01,6.981598847599120861e-01,6.916330006113151629e-01,6.852309304312291793e-01,6.790015925966683685e-01,6.730011206988205652e-01,6.672863706440620435e-01,6.619096232304707561e-01,6.569202972217014214e-01,6.523683652921656861e-01,6.482830342566479054e-01,6.446956485343353638e-01,6.416244624758600246e-01,6.390728326349752741e-01,6.370300384305114250e-01,6.354735749118818333e-01,6.343802890677713302e-01,6.337016897096068302e-01,6.333865400305260795e-01,6.333821596082052086e-01
6.482830342566479054e-01,6.446956485343353638e-01,6.416244624758600246e-01,6.390728326349752741e-01,6.370300384305114250e-01,6.354735749118818333e-01,6.343802890677713302e-01,6.337016897096068302e-01,6.333865400305260795e-01,6.333821596082052086e-01,6.336127874161142648e-01,6.340142882831895088e-01,6.345165298946235932e-01,6.350398981622796812e-01,6.355158756958021460e-01,6.358640992959029292e-01,6.360117258418793718e-01,6.358822518947317981e-01,6.354111213007203052e-01,6.345402483319658726e-01
6.336127874161142648e-01,6.340142882831895088e-01,6.345165298946235932e-01,6.350398981622796812e-01,6.355158756958021460e-01,6.358640992959029292e-01,6.360117258418793718e-01,6.358822518947317981e-01,6.354111213007203052e-01,6.345402483319658726e-01,6.331999291665308949e-01,6.313457318002344554e-01,6.289276247210268123e-01,6.259204857269193845e-01,6.223015382668933837e-01,6.180730902585092057e-01,6.132237255607169146e-01,6.077885975407811836e-01,6.018102996202847610e-01,5.953491302685058884e-01
6.331999291665308949e-01,6.313457318002344554e-01,6.289276247210268123e-01,6.259204857269193845e-01,6.223015382668933837e-01,6.180730902585092057e-01,6.132237255607169146e-01,6.077885975407811836e-01,6.018102996202847610e-01,5.953491302685058884e-01,5.884797586265064773e-01,5.812750491331645231e-01,5.738541008829327605e-01,5.663130784786756244e-01,5.587677869499961814e-01,5.513394628659410435e-01,5.441398104397333624e-01,5.372764593302151725e-01,5.308494870354074635e-01,5.249347223751880120e-01
5.884797586265064773e-01,5.812750491331645231e-01,5.738541008829327605e-01,5.663130784786756244e-01,5.587677869499961814e-01,5.513394628659410435e-01,5.441398104397333624e-01,5.372764593302151725e-01,5.308494870354074635e-01,5.249347223751880120e-01,5.196055378395014746e-01,5.148926236216392338e-01,5.108301550580998107e-01,5.074023638870236441e-01,5.045773569593851038e-01,5.023081875176934608e-01,5.005422608078321511e-01,4.991642268941959282e-01,4.980824547490133591e-01,4.971814870424514643e-01
5.196055378395014746e-01,5.148926236216392338e-01,5.108301550580998107e-01,5.074023638870236441e-01,5.045773569593851038e-01,5.023081875176934608e-01,5.005422608078321511e-01,4.991642268941959282e-01,4.980824547490133591e-01,4.971814870424514643e-01,4.963389247894032796e-01,4.954443635518746558e-01,4.943568966345467941e-01,4.929796642804347151e-01,4.912064965138276951e-01,4.889450075401952089e-01,4.861142788590973041e-01,4.826593156208794921e-01,4.785298094835411242e-01,4.737096495919149719e-01
4.963389247894032796e-01,4.954443635518746558e-01,4.943568966345467941e-01,4.929796642804347151e-01,4.912064965138276951e-01,4.889450075401952089e-01,4.861142788590973041e-01,4.826593156208794921e-01,4.785298094835411242e-01,4.737096495919149719e-01,4.681764853401819138e-01,4.619497777978772701e-01,4.550408555190963433e-01,4.474831860520046556e-01,4.393112852135597768e-01,4.305998795180531746e-01,4.213898792018022643e-01,4.117630323699117412e-01,4.017850445958939809e-01,3.915379301688959313e-01
4.681764853401819138e-01,4.619497777978772701e-01,4.550408555190963433e-01,4.474831860520046556e-01,4.393112852135597768e-01,4.305998795180531746e-01,4.213898792018022643e-01,4.117630323699117412e-01,4.017850445958939809e-01,3.915379301688959313e-01,3.810939176116826532e-01,3.705369971887512159e-01,3.599563775879663363e-01,3.494314370380384727e-01,3.390467615170332794e-01,3.288809127447950842e-01,3.190293871339421883e-01,3.095671941933794691e-01,3.005719318792222094e-01,2.921196791364540357e-01
3.915379301688959313e-01,3.810939176116826532e-01,3.705369971887512159e-01,3.599563775879663363e-01,3.494314370380384727e-01,3.390467615170332794e-01,3.288809127447950842e-01,3.190293871339421883e-01,3.095671941933794691e-01,3.005719318792222094e-01,2.921196791364540357e-01,2.842864244767350779e-01,2.771371527776635979e-01,2.707355174079400517e-01,2.651387276611353316e-01,2.603929701991959944e-01,2.565436197567873000e-01,2.536270945982055380e-01,2.516620633310691635e-01,2.506810430255321798e-01
8.385929799362381587e-01,8.384104265999627881e-01,8.380351015922916647e-01,8.374675750891535930e-01,8.367017986637227400e-01,8.357271356979130150e-01,8.345372372289876495e-01,8.331202781741444685e-01,8.314588649170242540e-01,8.295398284301903624e-01,8.273602686722630883e-01,8.248998223595011003e-01,8.221450729931462087e-01,8.190890696223843692e-01,8.157231440360047658e-01,8.120383986437738066e-01,8.080412444577191877e-01,8.037214482390929726e-01,7.990974760716763603e-01,7.941729832044918114e-01
8.273602686722630883e-01,8.248998223595011003e-01,8.221450729931462087e-01,8.190890696223843692e-01,8.157231440360047658e-01,8.120383986437738066e-01,8.080412444577191877e-01,8.037214482390929726e-01,7.990974760716763603e-01,7.941729832044918114e-01,7.889802128615215349e-01,7.835481161311144138e-01,7.779142146229399701e-01,7.721365723050140906e-01,7.662794648671175102e-01,7.604199872260134496e-01,7.546506596629963814e-01,7.490551716867926979e-01,7.437365393846248063e-01,7.387989175573449474e-01
7.889802128615215349e-01,7.835481161311144138e-01,7.779142146229399701e-01,7.721365723050140906e-01,7.662794648671175102e-01,7.604199872260134496e-01,7.546506596629963814e-01,7.490551716867926979e-01,7.437365393846248063e-01,7.387989175573449474e-01,7.343378623789488246e-01,7.304567169865452403e-01,7.272393775757191037e-01,7.247708641042340805e-01,7.231092136643986201e-01,7.223088582182152217e-01,7.223936911682297124e-01,7.233832488413953765e-01,7.252616441564968541e-01,7.279999136821231343e-01
7.343378623789488246e-01,7.304567169865452403e-01,7.272393775757191037e-01,7.247708641042340805e-01,7.231092136643986201e-01,7.223088582182152217e-01,7.223936911682297124e-01,7.233832488413953765e-01,7.252616441564968541e-01,7.279999136821231343e-01,7.315550761618834219e-01,7.358693076263432831e-01,7.408643070076570414e-01,7.464569613429732353e-01,7.525468655390211703e-01,7.590309387892177906e-01,7.658197733889298142e-01,7.727996672625553343e-01,7.798797768936561736e-01,7.869578459093210521e-01
7.315550761618834219e-01,7.358693076263432831e-01,7.408643070076570414e-01,7.464569613429732353e-01,7.525468655390211703e-01,7.590309387892177906e-01,7.658197733889298142e-01,7.727996672625553343e-01,7.798797768936561736e-01,7.869578459093210521e-01,7.939480936149813095e-01,8.007724441842769547e-01,8.073622252626782014e-01,8.136529705795200185e-01,8.195988098091824270e-01,8.251513027746015805e-01,8.302762317921441593e-01,8.349602908899945719e-01,8.391932305695766203e-01,8.429719527702566051e-01
